SMA,year,emp
"Augusta-Aiken, GA-SC",1993,84713.8301268369
"Augusta-Aiken, GA-SC",1994,84072.88364126462
"Augusta-Aiken, GA-SC",1995,88191.5299959124
"Augusta-Aiken, GA-SC",1996,87483.14348523333
"Augusta-Aiken, GA-SC",1997,84510.9825112002
"Augusta-Aiken, GA-SC",1998,163634.00024941564
"Augusta-Aiken, GA-SC",1999,168179.00026345253
"Augusta-Aiken, GA-SC",2000,170439.00024971366
"Augusta-Aiken, GA-SC",2001,176243.0002489388
"Augusta-Aiken, GA-SC",2002,173012.00023673475
"Augusta-Aiken, GA-SC",2003,177679.0
"Augusta-Aiken, GA-SC",2004,176801.0
"Augusta-Aiken, GA-SC",2005,173718.0
"Augusta-Aiken, GA-SC",2006,174155.0
"Augusta-Aiken, GA-SC",2007,174728.0
"Augusta-Aiken, GA-SC",2008,177662.0
"Augusta-Aiken, GA-SC",2009,167815.0
"Augusta-Aiken, GA-SC",2010,165169.0
"Augusta-Aiken, GA-SC",2011,167717.0
"Augusta-Aiken, GA-SC",2012,168758.0
"Augusta-Aiken, GA-SC",2013,168703.0
"Augusta-Aiken, GA-SC",2014,173624.0
"Augusta-Aiken, GA-SC",2015,177199.0
"Augusta-Aiken, GA-SC",2016,178120.0
"Augusta-Aiken, GA-SC",2017,132075.0
"Augusta-Aiken, GA-SC",2018,136289.0
"Austin-San Marcos, TX",1975,49270.66355548101
"Austin-San Marcos, TX",1976,55001.98596919079
"Austin-San Marcos, TX",1977,63216.08390675395
"Austin-San Marcos, TX",1978,72071.53525487756
"Austin-San Marcos, TX",1979,82066.52573546057
"Austin-San Marcos, TX",1980,87649.58496401619
"Austin-San Marcos, TX",1981,90308.56788401694
"Austin-San Marcos, TX",1982,99421.32419810953
"Austin-San Marcos, TX",1983,104287.57042127775
"Austin-San Marcos, TX",1984,118378.65489698871
"Austin-San Marcos, TX",1985,130356.55571336215
"Austin-San Marcos, TX",1986,121688.71443450646
"Austin-San Marcos, TX",1987,123058.20163713003
"Austin-San Marcos, TX",1988,129958.63196653212
"Austin-San Marcos, TX",1989,133632.37673341524
"Austin-San Marcos, TX",1990,139655.82423657386
"Austin-San Marcos, TX",1991,151155.71689065068
"Austin-San Marcos, TX",1992,162010.36797312228
"Austin-San Marcos, TX",1993,178788.77064020376
"Austin-San Marcos, TX",1994,192647.86357496906
"Austin-San Marcos, TX",1995,214024.91281214752
"Austin-San Marcos, TX",1996,227798.41191536267
"Austin-San Marcos, TX",1997,253890.31358668476
"Austin-San Marcos, TX",1998,477257.0011021495
"Austin-San Marcos, TX",1999,502725.00118915737
"Austin-San Marcos, TX",2000,546753.0013285726
"Austin-San Marcos, TX",2001,569334.0014020354
"Austin-San Marcos, TX",2002,538351.0011645108
"Austin-San Marcos, TX",2003,544848.00001432
"Austin-San Marcos, TX",2004,546914.0000141412
"Austin-San Marcos, TX",2005,581117.0000127852
"Austin-San Marcos, TX",2006,609144.0000090748
"Austin-San Marcos, TX",2007,639582.000010103
"Austin-San Marcos, TX",2008,655688.0000000447
"Austin-San Marcos, TX",2009,645679.0000001341
"Austin-San Marcos, TX",2010,640009.0000001341
"Austin-San Marcos, TX",2011,653031.0000000596
"Austin-San Marcos, TX",2012,678531.0
"Austin-San Marcos, TX",2013,714508.0
"Austin-San Marcos, TX",2014,745296.0
"Austin-San Marcos, TX",2015,773578.0
"Austin-San Marcos, TX",2016,808428.0
"Austin-San Marcos, TX",2017,800133.0
"Austin-San Marcos, TX",2018,849607.0
"Bakersfield, CA",1975,31414.78853620635
"Bakersfield, CA",1976,34132.929870786575
"Bakersfield, CA",1977,37194.837732739135
"Bakersfield, CA",1978,39806.504051809396
"Bakersfield, CA",1979,42863.74785508634
"Bakersfield, CA",1980,46973.51966864084
"Bakersfield, CA",1981,48510.650208424275
"Bakersfield, CA",1982,53006.44546110218
"Bakersfield, CA",1983,49889.34923398805
"Bakersfield, CA",1984,53163.98661992925
"Bakersfield, CA",1985,54822.26351326606
"Bakersfield, CA",1986,52721.53027534696
"Bakersfield, CA",1987,53891.25345714894
"Bakersfield, CA",1988,59503.85221696636
"Bakersfield, CA",1989,59380.48700945122
"Bakersfield, CA",1990,63906.6713919024
"Bakersfield, CA",1991,66810.91458103209
"Bakersfield, CA",1992,63810.39431228937
"Bakersfield, CA",1993,61930.177948416014
"Bakersfield, CA",1994,62839.61026715241
"Bakersfield, CA",1995,62567.706330473455
"Bakersfield, CA",1996,64836.133810128085
"Bakersfield, CA",1997,68714.20850424843
"Bakersfield, CA",1998,141363.00043201447
"Bakersfield, CA",1999,145893.00044314563
"Bakersfield, CA",2000,149191.00043191016
"Bakersfield, CA",2001,152355.00041995943
"Bakersfield, CA",2002,153024.00041605532
"Bakersfield, CA",2003,159988.00001052022
"Bakersfield, CA",2004,167680.00000979006
"Bakersfield, CA",2005,172196.0000091344
"Bakersfield, CA",2006,183302.00000789762
"Bakersfield, CA",2007,186295.00000754
"Bakersfield, CA",2008,187376.00000227988
"Bakersfield, CA",2009,179517.0000025332
"Bakersfield, CA",2010,174827.0000025481
"Bakersfield, CA",2011,179128.00000335276
"Bakersfield, CA",2012,189899.0
"Bakersfield, CA",2013,195841.0
"Bakersfield, CA",2014,192672.0
"Bakersfield, CA",2015,194776.0
"Bakersfield, CA",2016,190422.0
"Bakersfield, CA",2017,176408.0
"Bakersfield, CA",2018,186753.0
"Bangor, ME",1975,16518.91313370546
"Bangor, ME",1976,17619.72653420718
"Bangor, ME",1977,18470.451910250424
"Bangor, ME",1978,20089.881834900632
"Bangor, ME",1979,20763.379616442027
"Bangor, ME",1980,20122.67219520661
"Bangor, ME",1981,19825.769256772874
"Bangor, ME",1982,20400.140329181137
"Bangor, ME",1983,20793.52054088728
"Bangor, ME",1984,21303.453468627275
"Bangor, ME",1985,21091.254538005433
"Bangor, ME",1986,18907.286196044784
"Bangor, ME",1987,20115.112757915507
"Bangor, ME",1988,21348.063327919404
"Bangor, ME",1989,22377.113520042825
"Bangor, ME",1990,22286.167393298525
"Bangor, ME",1991,20042.31840232818
"Bangor, ME",1992,20145.23779453396
"Bangor, ME",1993,22066.124873413424
"Bangor, ME",1994,22255.860259236775
"Bangor, ME",1995,22501.578160432953
"Bangor, ME",1996,23515.43182541736
"Bangor, ME",1997,24755.6416254092
"Bangor, ME",1998,60283.00013178587
"Bangor, ME",1999,65433.00013664365
"Bangor, ME",2000,65728.00013430417
"Bangor, ME",2001,68903.00013753772
"Bangor, ME",2002,66376.00012202561
"Bangor, ME",2003,65952.00000149012
"Bangor, ME",2004,65298.000001490116
"Bangor, ME",2005,67804.00000029802
"Bangor, ME",2006,69327.00000074506
"Bangor, ME",2007,68587.00000019372
"Bangor, ME",2008,70083.00000467896
"Bangor, ME",2009,68260.00000166893
"Bangor, ME",2010,65936.00000144541
"Bangor, ME",2011,65370.00000143051
"Bangor, ME",2012,66249.0
"Bangor, ME",2013,65643.0
"Bangor, ME",2014,66032.0
"Bangor, ME",2015,65912.0
"Bangor, ME",2016,67175.0
"Bangor, ME",2017,53256.0
"Bangor, ME",2018,56542.0
"Barnstable-Yarmouth, MA",1975,9749.610977662955
"Barnstable-Yarmouth, MA",1976,10219.072335435512
"Barnstable-Yarmouth, MA",1977,10911.486799301885
"Barnstable-Yarmouth, MA",1978,12179.69804858604
"Barnstable-Yarmouth, MA",1979,13202.459761929207
"Barnstable-Yarmouth, MA",1980,13873.470236800738
"Barnstable-Yarmouth, MA",1981,14612.078455028914
"Barnstable-Yarmouth, MA",1982,16281.037859988812
"Barnstable-Yarmouth, MA",1983,16878.243680210187
"Barnstable-Yarmouth, MA",1984,18655.359751958906
"Barnstable-Yarmouth, MA",1985,19854.38783792986
"Barnstable-Yarmouth, MA",1986,18768.634798069215
"Barnstable-Yarmouth, MA",1987,22054.616797546805
"Barnstable-Yarmouth, MA",1988,25016.831315594645
"Barnstable-Yarmouth, MA",1989,23537.374554761802
"Barnstable-Yarmouth, MA",1990,22120.284862061493
"Barnstable-Yarmouth, MA",1991,19904.734566966432
"Barnstable-Yarmouth, MA",1992,19708.697405079565
"Barnstable-Yarmouth, MA",1993,22039.121829556872
"Barnstable-Yarmouth, MA",1994,22007.853589955288
"Barnstable-Yarmouth, MA",1995,22220.50425000634
"Barnstable-Yarmouth, MA",1996,23083.545154339787
"Barnstable-Yarmouth, MA",1997,24838.393041015966
"Barnstable-Yarmouth, MA",1998,66097.0000962317
"Barnstable-Yarmouth, MA",1999,68613.00010344386
"Barnstable-Yarmouth, MA",2000,71516.00011757016
"Barnstable-Yarmouth, MA",2001,72940.00011917949
"Barnstable-Yarmouth, MA",2002,74028.00012005866
"Barnstable-Yarmouth, MA",2003,74608.0
"Barnstable-Yarmouth, MA",2004,76345.00000013411
"Barnstable-Yarmouth, MA",2005,74656.00000037253
"Barnstable-Yarmouth, MA",2006,75342.00000013411
"Barnstable-Yarmouth, MA",2007,75488.00000010431
"Barnstable-Yarmouth, MA",2008,73887.0
"Barnstable-Yarmouth, MA",2009,70212.0
"Barnstable-Yarmouth, MA",2010,68728.0
"Barnstable-Yarmouth, MA",2011,68383.0
"Barnstable-Yarmouth, MA",2012,69637.0
"Barnstable-Yarmouth, MA",2013,71662.0
"Barnstable-Yarmouth, MA",2014,72110.0
"Barnstable-Yarmouth, MA",2015,74050.0
"Barnstable-Yarmouth, MA",2016,76597.0
"Barnstable-Yarmouth, MA",2017,70784.0
"Barnstable-Yarmouth, MA",2018,70933.0
"Baton Rouge, LA",1975,51331.85652284288
"Baton Rouge, LA",1976,55773.04646935278
"Baton Rouge, LA",1977,61091.739340701104
"Baton Rouge, LA",1978,68817.52157228884
"Baton Rouge, LA",1979,75294.42987088783
"Baton Rouge, LA",1980,76544.45368868754
"Baton Rouge, LA",1981,80386.00781799131
"Baton Rouge, LA",1982,79822.4498538319
"Baton Rouge, LA",1983,75838.53986280492
"Baton Rouge, LA",1984,77001.9269553925
"Baton Rouge, LA",1985,76676.2955540518
"Baton Rouge, LA",1986,65564.86137253816
"Baton Rouge, LA",1987,65781.26335255452
"Baton Rouge, LA",1988,69971.4762418978
"Baton Rouge, LA",1989,74723.61482620884
"Baton Rouge, LA",1990,78956.89312713993
"Baton Rouge, LA",1991,82171.35717709232
"Baton Rouge, LA",1992,86541.72089585244
"Baton Rouge, LA",1993,90661.91484865437
"Baton Rouge, LA",1994,91376.02821691883
"Baton Rouge, LA",1995,94652.46491976801
"Baton Rouge, LA",1996,99977.92324794071
"Baton Rouge, LA",1997,104139.78651574359
"Baton Rouge, LA",1998,246108.0011421293
"Baton Rouge, LA",1999,253872.0011216104
"Baton Rouge, LA",2000,258387.00120702386
"Baton Rouge, LA",2001,256361.00108888745
"Baton Rouge, LA",2002,254562.00093093514
"Baton Rouge, LA",2003,256257.00000049174
"Baton Rouge, LA",2004,262142.00000040233
"Baton Rouge, LA",2005,267572.00000053644
"Baton Rouge, LA",2006,292864.00000046194
"Baton Rouge, LA",2007,295863.00000040233
"Baton Rouge, LA",2008,296171.0
"Baton Rouge, LA",2009,294444.0
"Baton Rouge, LA",2010,288157.0
"Baton Rouge, LA",2011,285061.0
"Baton Rouge, LA",2012,296444.0
"Baton Rouge, LA",2013,315523.0
"Baton Rouge, LA",2014,316719.0
"Baton Rouge, LA",2015,314417.0
"Baton Rouge, LA",2016,318123.0
"Baton Rouge, LA",2017,284948.0
"Baton Rouge, LA",2018,290086.0
"Beaumont-Port Arthur, TX",1975,48751.75989287622
"Beaumont-Port Arthur, TX",1976,51847.12562893266
"Beaumont-Port Arthur, TX",1977,53326.72782479818
"Beaumont-Port Arthur, TX",1978,59077.6291420531
"Beaumont-Port Arthur, TX",1979,59631.73761942741
"Beaumont-Port Arthur, TX",1980,60741.51661948211
"Beaumont-Port Arthur, TX",1981,61651.83883669341
"Beaumont-Port Arthur, TX",1982,60157.347306630516
"Beaumont-Port Arthur, TX",1983,52753.406397261024
"Beaumont-Port Arthur, TX",1984,52017.04990561131
"Beaumont-Port Arthur, TX",1985,51651.857910881015
"Beaumont-Port Arthur, TX",1986,46933.262311231876
"Beaumont-Port Arthur, TX",1987,45131.834096928724
"Beaumont-Port Arthur, TX",1988,47968.38252276701
"Beaumont-Port Arthur, TX",1989,47135.10033847308
"Beaumont-Port Arthur, TX",1990,50210.28957994053
"Beaumont-Port Arthur, TX",1991,53635.3758379888
"Beaumont-Port Arthur, TX",1992,53033.2990631049
"Beaumont-Port Arthur, TX",1993,54941.23818438945
"Beaumont-Port Arthur, TX",1994,54593.12565817005
"Beaumont-Port Arthur, TX",1995,54174.885631169556
"Beaumont-Port Arthur, TX",1996,54990.1806470392
"Beaumont-Port Arthur, TX",1997,56416.97134357616
"Beaumont-Port Arthur, TX",1998,129492.00038687885
"Beaumont-Port Arthur, TX",1999,130957.00040067732
"Beaumont-Port Arthur, TX",2000,128677.00035987794
"Beaumont-Port Arthur, TX",2001,127696.00033760071
"Beaumont-Port Arthur, TX",2002,125527.00032761693
"Beaumont-Port Arthur, TX",2003,123036.0000000298
"Beaumont-Port Arthur, TX",2004,128795.0000000298
"Beaumont-Port Arthur, TX",2005,126464.00000013411
"Beaumont-Port Arthur, TX",2006,133417.0
"Beaumont-Port Arthur, TX",2007,134579.0000000596
"Beaumont-Port Arthur, TX",2008,141803.0
"Beaumont-Port Arthur, TX",2009,135048.0
"Beaumont-Port Arthur, TX",2010,126223.0
"Beaumont-Port Arthur, TX",2011,127435.0
"Beaumont-Port Arthur, TX",2012,131995.0
"Beaumont-Port Arthur, TX",2013,129132.0
"Beaumont-Port Arthur, TX",2014,127979.0
"Beaumont-Port Arthur, TX",2015,133358.0
"Beaumont-Port Arthur, TX",2016,131682.0
"Beaumont-Port Arthur, TX",2017,115520.0
"Beaumont-Port Arthur, TX",2018,117130.0
"Bellingham, WA",1975,7773.365841482045
"Bellingham, WA",1976,9013.601663031077
"Bellingham, WA",1977,10040.14834971276
"Bellingham, WA",1978,13428.612478900834
"Bellingham, WA",1979,13972.81697910443
"Bellingham, WA",1980,13242.399764633463
"Bellingham, WA",1981,12665.21003046571
"Bellingham, WA",1982,13076.028983044733
"Bellingham, WA",1983,12625.952906679713
"Bellingham, WA",1984,12986.356311247011
"Bellingham, WA",1985,12966.897308848835
"Bellingham, WA",1986,12239.44075408907
"Bellingham, WA",1987,14359.314750839163
"Bellingham, WA",1988,16186.350077510435
"Bellingham, WA",1989,17322.835161441013
"Bellingham, WA",1990,19287.91351281175
"Bellingham, WA",1991,19673.379872991136
"Bellingham, WA",1992,21411.277408705588
"Bellingham, WA",1993,23521.448177990722
"Bellingham, WA",1994,24606.882515214806
"Bellingham, WA",1995,24804.58900649121
"Bellingham, WA",1996,26345.586827137817
"Bellingham, WA",1997,27232.33012522903
"Bellingham, WA",1998,55357.00014704466
"Bellingham, WA",1999,58360.00015428662
"Bellingham, WA",2000,59372.00017257035
"Bellingham, WA",2001,58500.00018285215
"Bellingham, WA",2002,58289.000168293715
"Bellingham, WA",2003,61391.000000074506
"Bellingham, WA",2004,64647.00000013411
"Bellingham, WA",2005,67960.0000000447
"Bellingham, WA",2006,70890.00000011921
"Bellingham, WA",2007,72889.0
"Bellingham, WA",2008,74205.0
"Bellingham, WA",2009,70233.0
"Bellingham, WA",2010,67327.0
"Bellingham, WA",2011,66498.0
"Bellingham, WA",2012,68702.0
"Bellingham, WA",2013,69695.0
"Bellingham, WA",2014,71825.0
"Bellingham, WA",2015,73660.0
"Bellingham, WA",2016,74478.0
"Bellingham, WA",2017,62426.0
"Bellingham, WA",2018,64607.0
"Benton Harbor, MI",1975,29490.43293724383
"Benton Harbor, MI",1976,30665.86171895883
"Benton Harbor, MI",1977,31089.909581634125
"Benton Harbor, MI",1978,32253.92394702753
"Benton Harbor, MI",1979,32609.817955529474
"Benton Harbor, MI",1980,30261.433610145985
"Benton Harbor, MI",1981,27225.067348239638
"Benton Harbor, MI",1982,26805.948810913174
"Benton Harbor, MI",1983,25199.3158654243
"Benton Harbor, MI",1984,27284.41512519499
"Benton Harbor, MI",1985,27538.050356318574
"Benton Harbor, MI",1986,27928.536939547772
"Benton Harbor, MI",1987,29927.118025144995
"Benton Harbor, MI",1988,33049.624053383355
"Benton Harbor, MI",1989,33582.00457478934
"Benton Harbor, MI",1990,33220.94834251189
"Benton Harbor, MI",1991,29810.482495020682
"Benton Harbor, MI",1992,30282.679609243864
"Benton Harbor, MI",1993,31124.91300065808
"Benton Harbor, MI",1994,31832.068603344112
"Benton Harbor, MI",1995,33385.82990307462
"Benton Harbor, MI",1996,32802.01606884143
"Benton Harbor, MI",1997,33596.37137953591
"Benton Harbor, MI",1998,60090.00009123981
"Benton Harbor, MI",1999,61002.00008510053
"Benton Harbor, MI",2000,60050.00009121001
"Benton Harbor, MI",2001,59273.00009563565
"Benton Harbor, MI",2002,60445.000090524554
"Benton Harbor, MI",2003,59033.0
"Benton Harbor, MI",2004,59087.0
"Benton Harbor, MI",2005,57220.0
"Benton Harbor, MI",2006,57659.0
"Benton Harbor, MI",2007,58000.0
"Benton Harbor, MI",2008,55755.0
"Benton Harbor, MI",2009,51586.0
"Benton Harbor, MI",2010,49399.0
"Benton Harbor, MI",2011,50986.0
"Benton Harbor, MI",2012,52253.0
"Benton Harbor, MI",2013,51223.0
"Benton Harbor, MI",2014,53285.0
"Benton Harbor, MI",2015,53344.0
"Benton Harbor, MI",2016,54152.0
"Benton Harbor, MI",2017,41004.0
"Benton Harbor, MI",2018,44345.0
"Billings, MT",1975,12578.891186526624
"Billings, MT",1976,13652.74023396236
"Billings, MT",1977,15397.797607303697
"Billings, MT",1978,16340.593292630136
"Billings, MT",1979,18648.829516483875
"Billings, MT",1980,18509.167209751922
"Billings, MT",1981,18540.377632287185
"Billings, MT",1982,19653.068426988084
"Billings, MT",1983,18864.166686576802
"Billings, MT",1984,18783.66996192359
"Billings, MT",1985,18652.076342197375
"Billings, MT",1986,16498.823227964953
"Billings, MT",1987,17192.503026164708
"Billings, MT",1988,17858.467966232252
"Billings, MT",1989,17531.129782375
"Billings, MT",1990,18114.809892328965
"Billings, MT",1991,18979.60333109335
"Billings, MT",1992,20152.52591572574
"Billings, MT",1993,21509.530169031048
"Billings, MT",1994,21790.07030031569
"Billings, MT",1995,22812.731377086835
"Billings, MT",1996,23528.273634140383
"Billings, MT",1997,23506.515456881352
"Billings, MT",1998,53561.000195488334
"Billings, MT",1999,56808.00019784272
"Billings, MT",2000,58575.0001976341
"Billings, MT",2001,60223.00019407272
"Billings, MT",2002,58494.00018282235
"Billings, MT",2003,59308.00000093877
"Billings, MT",2004,59865.00000204146
"Billings, MT",2005,65648.00000074506
"Billings, MT",2006,67806.00000074506
"Billings, MT",2007,66031.0
"Billings, MT",2008,68926.00000058115
"Billings, MT",2009,67077.0
"Billings, MT",2010,67105.0
"Billings, MT",2011,65987.0
"Billings, MT",2012,66509.0
"Billings, MT",2013,68589.0
"Billings, MT",2014,68710.0
"Billings, MT",2015,69948.0
"Billings, MT",2016,70332.0
"Billings, MT",2017,60835.0
"Billings, MT",2018,62393.0
"Biloxi-Gulfport-Pascagoula, MS",1975,41109.28552368947
"Biloxi-Gulfport-Pascagoula, MS",1976,47594.98334859211
"Biloxi-Gulfport-Pascagoula, MS",1977,50512.154098402825
"Biloxi-Gulfport-Pascagoula, MS",1978,50337.426967069245
"Biloxi-Gulfport-Pascagoula, MS",1979,46051.1525972949
"Biloxi-Gulfport-Pascagoula, MS",1980,41002.490990247206
"Biloxi-Gulfport-Pascagoula, MS",1981,40239.988467880336
"Biloxi-Gulfport-Pascagoula, MS",1982,44181.287699664645
"Biloxi-Gulfport-Pascagoula, MS",1983,38690.95968546755
"Biloxi-Gulfport-Pascagoula, MS",1984,40966.892916884965
"Biloxi-Gulfport-Pascagoula, MS",1985,42151.510888864475
"Biloxi-Gulfport-Pascagoula, MS",1986,42475.67454676902
"Biloxi-Gulfport-Pascagoula, MS",1987,43699.2184271866
"Biloxi-Gulfport-Pascagoula, MS",1988,43955.48782902719
"Biloxi-Gulfport-Pascagoula, MS",1989,41897.03596792859
"Biloxi-Gulfport-Pascagoula, MS",1990,43533.08533840877
"Biloxi-Gulfport-Pascagoula, MS",1991,45665.46473810313
"Biloxi-Gulfport-Pascagoula, MS",1992,49874.06954495823
"Biloxi-Gulfport-Pascagoula, MS",1993,55450.88479726773
"Biloxi-Gulfport-Pascagoula, MS",1994,60466.991752379006
"Biloxi-Gulfport-Pascagoula, MS",1995,61132.333875134005
"Biloxi-Gulfport-Pascagoula, MS",1996,57815.32488061721
"Biloxi-Gulfport-Pascagoula, MS",1997,56127.27104361811
"Biloxi-Gulfport-Pascagoula, MS",1998,123146.0001746118
"Biloxi-Gulfport-Pascagoula, MS",1999,134931.00021773577
"Biloxi-Gulfport-Pascagoula, MS",2000,132137.00019024312
"Biloxi-Gulfport-Pascagoula, MS",2001,128081.00016017258
"Biloxi-Gulfport-Pascagoula, MS",2002,126358.00015668571
"Biloxi-Gulfport-Pascagoula, MS",2003,129421.0
"Biloxi-Gulfport-Pascagoula, MS",2004,128087.0
"Biloxi-Gulfport-Pascagoula, MS",2005,125704.0
"Biloxi-Gulfport-Pascagoula, MS",2006,109665.0
"Biloxi-Gulfport-Pascagoula, MS",2007,125975.00000013411
"Biloxi-Gulfport-Pascagoula, MS",2008,129307.0
"Biloxi-Gulfport-Pascagoula, MS",2009,128989.0
"Biloxi-Gulfport-Pascagoula, MS",2010,127387.0
"Biloxi-Gulfport-Pascagoula, MS",2011,127102.0
"Biloxi-Gulfport-Pascagoula, MS",2012,123178.0
"Biloxi-Gulfport-Pascagoula, MS",2013,124980.0
"Biloxi-Gulfport-Pascagoula, MS",2014,123333.0
"Biloxi-Gulfport-Pascagoula, MS",2015,127052.0
"Biloxi-Gulfport-Pascagoula, MS",2016,129775.0
"Biloxi-Gulfport-Pascagoula, MS",2017,102811.0
"Biloxi-Gulfport-Pascagoula, MS",2018,109585.0
"Binghamton, NY",1975,46202.48666364922
"Binghamton, NY",1976,46090.113292593014
"Binghamton, NY",1977,47128.88737096083
"Binghamton, NY",1978,50524.560387342375
"Binghamton, NY",1979,54085.78363808106
"Binghamton, NY",1980,53897.62796823918
"Binghamton, NY",1981,53429.944527296786
"Binghamton, NY",1982,57650.064546990274
"Binghamton, NY",1983,54563.951943581735
"Binghamton, NY",1984,57374.31431479788
